x_1,x_2,Label
-0.302316,-0.049,N
-0.444267,0.25188,N
0.00888,0.195437,I
0.00571,0.12129,I
0.328197,0.581741,A
-0.08479,-0.094853,N
0.109207,-0.301069,C
-0.625709,-0.779031,M
0.40223,-0.398934,M
0.407587,-0.371235,M
0.429133,0.606969,A
-0.012472,0.751647,N
0.515476,0.491646,A
-0.155289,0.071202,A
0.411464,-0.269557,M
-0.019148,0.603417,N
0.39614,0.214929,I
-0.212291,-0.060137,N
-0.137052,-0.03325,A
0.065626,-0.032007,C
0.010786,0.109894,I
0.101203,0.137134,I
-0.305453,0.002182,N
-0.298965,-0.425102,C
-0.579589,-0.119195,C
-0.23414,0.114989,A
-0.015076,0.08367,I
0.968658,-0.025498,A
-0.067417,-0.024743,A
-0.006674,-0.008493,N
-0.761677,0.258542,C
0.144936,0.642179,A
-0.289395,-0.061505,N
0.282635,0.066956,M
-0.099605,-0.118539,N
0.251738,0.67962,A
0.025294,0.601589,A
-0.015425,-0.028044,N
0.499893,-0.416913,I
-0.031065,-0.035282,A
0.871912,0.09595,A
-0.172397,0.020697,A
0.883746,0.007378,A
0.088925,0.115831,M
0.022313,0.186911,I
0.569601,-0.378943,I
0.125123,-0.7098,M
-0.172013,0.502691,N
-0.478203,-0.39857,C
0.5549,0.523333,A
-0.328324,0.481901,N
0.106623,0.130131,M
-0.040632,-0.057263,N
0.587178,-0.01278,I
-0.006743,0.017767,M
0.114962,-0.227448,C
0.36954,-0.496245,M
0.009908,0.051669,M
-0.195327,0.308661,A
-0.124812,-0.056554,A
0.586453,-0.383548,I
-0.075244,-0.108243,N
-0.410296,0.222816,N
-0.177455,-0.496974,C
-0.017737,-0.01198,A
0.086799,-0.063288,C
-0.108538,-0.823444,M
-0.085477,-0.046317,A
-0.343873,-0.84769,I
0.585803,0.725125,N
-0.093924,-0.014386,A
0.458629,-0.756396,I
0.212065,0.108583,M
-0.801217,0.099415,C
-0.004991,0.082666,M
0.527823,0.658549,N
-0.193197,0.057739,A
0.211612,0.750493,N
-0.460474,-0.349544,C
-0.273402,-0.021616,N
0.0432,-0.012632,C
0.530423,-0.281133,M
0.318792,0.114313,M
0.200342,0.807485,N
-0.7402,-0.668214,M
-0.722189,0.448967,C
0.185069,0.103497,M
0.577078,0.10023,I
0.199015,0.133866,I
0.879866,0.329639,N
0.068673,-0.051797,C
0.407508,-0.408091,M
-0.192405,-0.406228,C
-0.099087,-0.040965,A
-0.199308,0.650487,N
0.616436,0.528171,A
-0.146284,-0.041404,A
-0.364299,0.011269,N
-0.286878,-0.443392,C
0.448546,-0.417416,M
-0.066293,-0.07596,N
-0.000624,-0.000501,A
-0.624078,-0.748052,M
-0.016179,0.19798,I
0.16111,0.231271,I
0.209866,-0.735809,M
-0.247516,0.051664,A
0.034546,0.640397,A
0.429106,0.72999,N
-0.133104,-0.389782,C
-0.287642,0.439315,N
0.519287,-0.1095,I
-0.257798,0.135541,A
-0.29211,0.32729,A
0.0088,-0.91254,M
0.628757,0.559678,A
-0.243794,0.452849,A
0.008282,0.047696,M
-0.017893,-0.020758,A
-0.17303,-0.086928,N
-0.179365,0.00503,A
0.216297,0.280324,I
-0.35339,0.267619,N
0.050372,-0.021096,C
-0.072824,-0.050496,A
-0.154151,0.682754,N
0.087416,-0.280556,C
-0.003593,-0.945182,I
0.384915,0.024237,M
0.72894,0.465273,A
-0.289057,-0.00074,N
0.105124,0.543844,A
0.060224,-0.053592,C
0.103333,0.143009,M
-0.192631,0.405235,A
-0.474117,0.321983,N
0.041976,-0.897999,I
0.045566,0.74175,N
-0.670747,0.674998,C
-0.001462,-0.002151,N
-0.041898,0.525839,A
0.004399,0.00012,C
0.191022,0.259299,I
-0.402581,0.389428,N
0.507229,-0.508662,I
-0.241796,-0.005048,A
-0.475742,0.23019,N
0.034155,0.004156,C
0.043601,-0.015306,C
-0.078435,-0.104456,N
-0.17189,-0.086969,N
-0.035739,-0.055264,N
0.16797,0.600474,A
0.146075,-0.145026,C
-0.567862,-0.73623,M
-0.210439,-0.06079,N
0.268528,-0.828546,I
0.44232,-0.25004,M
0.37369,-0.094594,M
0.642658,0.528355,A
0.045122,-0.018611,C
0.019198,0.067123,M
0.403842,-0.628605,I
-0.347746,0.378376,N
0.754224,0.534101,N
-0.333448,0.051928,A
0.76895,0.56159,N
0.896914,0.21782,N
0.003745,0.010345,M
0.497167,-0.510433,I
-0.119405,0.749297,N
0.142138,0.683313,A
0.413556,-0.435978,I
-0.405721,0.31116,N
0.385606,0.790545,N
0.265684,0.038466,M
-0.822236,-0.113013,C
-0.002481,0.016821,M
0.452555,-0.608266,I
0.403966,0.110793,M
0.30085,0.744254,N
-0.192882,0.529474,N
0.056043,0.150539,I
0.02198,0.106375,M
-0.022789,-0.043615,N
-0.289196,0.291591,N
-0.668109,-0.260625,C
-0.203622,0.415701,A
-0.062897,0.57247,A
0.060611,0.201734,I
0.401984,-0.125384,M
-0.182241,0.48029,A
0.414713,-0.513602,I
-0.014242,-0.021279,N
-0.141862,-0.38455,C
-0.071566,-0.068434,N
0.089832,-0.010279,C
0.291776,-0.658825,M
-0.149741,-0.099592,N
-0.191986,0.225109,A
-0.680805,0.716267,C
0.561999,0.575459,A
-0.074203,-0.0796,N
0.460133,-0.380878,M
-0.221417,-0.094265,N
-0.1187,-0.717392,M
0.049655,-0.015473,C
0.587487,-0.005954,I
0.469944,0.619974,A
-0.343052,-0.919486,I
-0.058429,-0.118839,N
-0.288802,-0.839912,M
-0.2893,-0.085466,N
0.114106,0.096794,M
0.563951,-0.121615,I
0.403063,-0.730096,I
0.139996,0.823959,N
0.546458,0.681042,N
0.599957,-0.462532,I
0.120649,-0.023013,C
-0.310274,0.038573,N
0.335941,-0.56011,M
0.390713,0.694154,N
-0.439155,-0.356298,C
0.399942,-0.067998,M
0.084946,-0.235179,C
0.48419,-0.559274,I
0.231697,-0.758981,I
0.302272,-0.774683,I
0.493238,-0.301936,M
0.078762,-0.221458,C
-0.567404,0.702701,C
-0.23829,-0.023519,A
0.58906,-0.304555,I
0.776845,0.57919,N
-0.287633,0.494552,N
-0.006202,-0.275385,C
-0.286521,-0.895886,I
0.422383,-0.677002,I
-0.375928,-0.863943,M
0.44991,-0.649562,I
0.004683,0.017591,M
0.114526,0.508159,A
-0.277229,-0.831582,M
-0.239572,0.350418,A
0.02535,-0.381635,C
-0.547121,-0.244628,C
-0.163828,-0.121291,N
0.302025,-0.525052,M
-0.035974,0.480151,A
-0.766013,0.062441,C
-0.254417,0.022963,A
-0.705142,-0.204319,C
0.011831,-0.276803,C
-0.340847,-0.832074,M
-0.051315,0.562377,A
0.065691,-0.1955,C
0.00775,0.071596,I
-0.025084,-0.016828,A
0.605469,0.480164,A
0.052037,0.169634,I
0.98201,-0.119034,A
-0.157433,-0.830784,M
0.054064,0.138663,I
-0.406854,-0.395079,C
0.528312,-0.357544,I
0.594276,0.468194,A
0.519552,-0.462429,I
0.023931,0.588231,A
0.915169,0.369633,N
0.316122,-0.863114,I
0.477856,-0.102369,M
-0.087865,-0.067537,N
0.06284,-0.02022,C
0.106805,-0.057341,C
0.395679,0.516108,A
0.16603,-0.719438,M
-0.003897,0.160985,I
-0.378193,0.142306,N
0.063509,-0.022609,C
0.879532,0.113127,A
0.143688,-0.803212,M
-0.480613,-0.315497,C
-0.628305,0.712274,C
0.577178,-0.012596,I
-0.256989,-0.037093,N
0.462117,0.486968,A
0.202164,-0.732154,M
-0.110579,-0.038299,A
0.467863,-0.684559,I
-0.067625,-0.105633,N
0.027139,-0.911578,I
-0.21191,0.307778,A
0.46927,-0.182478,M
-0.050901,0.112001,I
-0.200701,0.148809,A
0.888612,0.413233,N
-0.079907,0.00417,A
-0.64848,0.648613,C
0.314812,-0.602892,M
0.197149,0.719425,N
-0.695438,-0.026404,C
-0.027127,-0.023981,N
0.52334,0.573177,A
-0.746519,0.489291,C
-0.010861,0.625631,A
-0.005681,0.008232,I
-0.018169,-0.023121,A
-0.421767,0.093868,N
0.416527,-0.716259,I
0.075532,0.707924,N
-0.012326,-0.048467,N
0.967161,0.11174,A
-0.206365,0.56267,N
-0.109066,-0.033932,A
0.176887,-0.944369,I
-0.24736,0.117514,A
-0.082339,-0.067423,N
-0.196743,-0.082764,N
0.655292,0.42777,A
-0.026144,0.138584,I
0.024693,0.120317,M
-0.047025,-0.727026,M
0.88987,0.172216,A
0.438142,0.475156,A
0.909173,-0.095577,A
0.419507,-0.242785,M
-0.819155,0.216056,C
0.431331,0.599998,A
-0.37595,0.215807,N
-0.29043,0.053184,N
0.383236,0.246176,I
-0.705257,-0.150539,C
-0.150983,-0.937915,I
0.346888,-0.796952,I
0.895593,0.211308,A
-0.410022,0.200664,N
0.062238,-0.300892,C
-0.025418,-0.03787,N
-0.277401,-0.882828,M
-0.100822,-0.033436,A
0.108933,-0.222405,C
0.057409,-0.211387,C
0.26083,0.150749,M
0.406057,-0.226779,M
0.544578,-0.424266,I
0.913902,0.399487,N
-0.082363,-0.035828,A
-0.097658,-0.108031,N
0.353709,-0.791976,I
-0.572465,-0.75462,M
0.357014,0.159635,M
-0.005524,-0.012211,N
-0.495064,-0.309252,C
-0.16383,-0.423721,C
-0.296322,0.486119,A
0.603867,-0.166969,I
0.49765,-0.570368,I
-0.364647,0.21652,N
0.01413,0.225202,I
-0.020286,-0.790698,M
-0.123097,0.459906,A
-0.112851,-0.085907,A
-0.031932,0.029993,I
-0.369746,-0.43343,C
-0.31795,0.336143,N
0.046737,0.158485,I
-0.462057,0.810305,C
-0.230133,0.05848,A
-0.280363,0.481887,N
0.386131,-0.304095,M
-0.378253,0.158921,N
-0.031929,-0.026679,A
-0.088089,-0.886412,I
0.580611,-0.438089,I
-0.093428,-0.109615,N
0.372164,-0.065449,M
0.386051,0.624449,A
-0.017063,-0.02802,N
0.216094,0.632434,A
0.887399,0.147536,A
0.385036,-0.005632,M
-0.313775,0.215898,N
0.137686,-0.075924,C
0.355818,-0.813789,I
0.264883,0.567556,A
0.4304,-0.209992,M
0.01019,0.030341,M
-0.223311,0.573801,N
-0.220353,0.04266,A
-0.081848,-0.967338,I
-0.790042,0.323135,C
0.766273,0.341112,A
-0.024785,-0.020251,A
0.379896,0.1092,M
0.036547,-0.030199,C
-0.553225,-0.369608,C
0.610438,-0.080501,I
0.534523,-0.409797,I
0.482201,0.657246,N
0.125164,-0.113904,C
-0.203737,0.184191,A
-0.685848,-0.694391,M
-0.189141,0.713297,N
0.218952,0.166148,M
-0.090854,0.707332,N
0.134699,-0.15005,C
0.416691,-0.230707,M
0.407305,-0.253777,M
-0.039118,0.605459,A
-0.25696,0.581919,N
0.313858,-0.620699,M
0.090666,-0.056484,C
-0.734674,0.540677,C
-0.236803,0.072488,A
0.782456,0.523785,N
0.898731,0.414708,N
0.210022,-0.680678,M
0.049832,0.13556,M
0.610617,-0.219084,I
-0.387423,-0.771791,M
0.005596,0.024781,M
-0.582107,0.809912,C
-0.35998,0.253164,A
0.181229,0.643709,A
0.399423,0.006745,M
0.921074,-0.246125,A
0.34457,0.560017,A
0.232797,0.794356,N
-0.253489,-0.876253,M
0.416751,-0.04602,M
0.544801,-0.077675,I
-0.775026,0.558666,C
-0.17412,-0.748365,M
0.433381,-0.087312,M
-0.125729,0.674926,N
0.221119,-0.843266,I
-0.202702,-0.977606,I
0.129114,0.104387,M
0.141114,-0.180921,C
-0.749687,0.219487,C
0.407658,0.028914,I
-0.739535,0.542168,C
0.405322,0.011351,M
-0.072698,-0.032461,A
-0.632383,0.635003,C
0.137508,0.741712,N
-0.137234,-0.402112,C
0.075464,-0.200726,C
-0.105244,0.008914,A
0.036655,-0.007465,C
-0.181276,-0.410441,C
-0.257718,-0.072248,N
-0.723032,0.103099,C
0.109412,0.555847,A
0.194452,0.163804,M
-0.007119,0.008389,I
-0.408637,-0.768257,M
-0.524182,-0.36111,C
0.130048,0.150415,M
0.103016,-0.066148,C
-0.298295,0.03764,N
0.04659,-0.03109,C
-0.273732,0.695415,N
-0.031916,-0.065224,N
-0.878548,0.227723,C
0.428009,-0.609964,I
0.07083,0.08419,M
-0.702776,-0.088618,C
-0.148618,-0.063033,A
-0.090672,0.544614,A
0.147834,-0.657315,M
-0.156642,0.383095,A
0.537934,-0.126076,I
0.355303,-0.838837,I
0.220861,0.690062,N
0.105219,0.162796,M
0.824148,0.484064,N
0.244486,-0.736643,I
0.108045,0.569558,A
0.084727,-0.069872,C
0.932,-0.22164,A
-0.251806,-0.430459,C
-0.25517,0.619868,N
-0.138142,-0.420162,C
0.098157,-0.037904,C
-0.164341,-0.663074,M
-0.255847,-0.039328,N
0.422975,-0.668362,I
-0.002185,0.657928,N
0.08825,0.330696,I
0.098411,-0.307501,C
0.489157,-0.355546,I
-0.405703,0.305564,N
-0.228716,0.281976,A
0.118823,0.236479,I
-0.223861,-0.813738,M
0.224847,0.536722,A
0.143688,-0.226525,C
-0.32659,0.069325,N
0.35522,0.0798,M
0.406272,-0.263603,M
0.732696,0.442154,A
0.237338,0.090059,M
0.602088,-0.381434,I
0.820219,0.427595,A
-0.098219,-0.350574,C
-0.919678,-0.388066,M
0.517772,-0.234778,M
-0.089338,0.443584,A
0.325706,-0.845838,I
-0.098629,-0.855103,M
0.304867,0.168368,I
0.290375,0.280429,I
0.289135,0.747596,N
-0.609656,-0.183687,C
-0.163671,0.441535,A
0.02138,-0.001026,C
-0.253784,0.170001,A
0.021132,-0.320168,C
-0.768622,0.276856,C
0.282777,-0.774987,I
-0.005065,0.016022,I
-0.176915,0.362626,A
0.629468,-0.428284,I
0.384346,-0.370298,M
-0.287168,-0.41941,C
-0.290314,0.388884,A
0.128381,-0.178218,C
0.123676,-0.071444,C
-0.20274,0.034423,A
0.374836,-0.705801,I
0.573946,-0.465435,I
0.026954,0.104398,M
0.486175,-0.554094,I
0.216328,0.062028,M
-0.043184,-0.012685,A
-0.4572,-0.284532,C
0.530788,-0.311662,I
-0.607632,-0.296093,C
0.451149,-0.359898,M
-0.087323,-0.024952,A
-0.237902,-0.072314,N
0.536644,0.472697,A
0.852142,0.2259,A
0.026744,0.067295,M
-0.189791,-0.119437,N
0.210073,-0.710753,M
0.550322,-0.03299,I
-0.144428,0.467287,A
-0.406026,-0.41434,C
-0.828354,0.263895,C
-0.139704,0.434168,A
-0.006579,0.012361,I
-0.036772,0.123675,I
0.395528,-0.209296,M
-0.308837,-0.853844,M
0.056632,-0.038738,C
0.286617,0.090151,M
-0.094098,-0.032706,A
0.049913,-0.064575,C
-0.423255,0.332612,N
0.18698,0.61493,A
-0.020715,0.123905,I
-0.247569,0.068428,A
0.229787,0.305255,I
-0.630687,-0.194279,C
-0.120875,0.423995,A
-0.156675,-0.840493,M
-0.092696,-0.390633,C
-0.442443,0.847897,C
0.001415,0.156825,I
0.075186,0.209565,I
0.111908,-0.786235,M
-0.304852,0.120125,N
0.903357,0.410854,N
-0.290466,-0.072842,N
-0.383235,-0.3854,C
0.579644,-0.404347,I
-0.167238,-0.807223,M
0.09451,-0.045795,C
-0.592347,-0.728319,M
0.92039,-0.172347,A
0.004814,-0.418256,C
-0.360995,0.140789,N
0.015737,-0.001447,C
0.033288,-0.29539,C
-0.226761,-0.076281,N
0.091574,-0.100316,C
0.411864,-0.013406,M
0.507958,-0.066574,M
-0.433977,-0.782492,M
0.070445,-0.115898,C
0.317517,0.048923,M
-0.016264,-0.020802,A
-0.181298,0.529536,A
-0.061796,-0.027439,A
-0.445692,-0.81623,M
0.094824,0.116006,M
-0.119844,-0.030341,A
-0.041136,0.082982,I
0.550641,-0.101468,I
0.308909,0.744845,N
0.295357,0.271347,I
-0.005988,-0.355421,C
0.274534,0.182512,M
-0.024439,0.041324,I
-0.380754,0.040262,N
-0.664846,-0.66478,M
0.219174,0.227447,I
0.950722,-0.045091,A
0.061933,-0.171815,C
-0.073316,-0.117654,N
-0.334853,0.011982,N
-0.020092,-0.028177,N
0.413679,-0.325695,M
-0.021447,-0.036818,N
0.408147,-0.050683,M
0.099085,0.137194,M
0.026308,-0.017876,C
0.002303,-0.016039,N
0.020121,-0.001825,C
-0.825814,-0.535788,M
0.378588,-0.019226,M
-0.014786,-0.043991,N
0.915305,0.186872,A
0.089246,0.783693,N
-0.583453,-0.288153,C
-0.009624,0.141902,I
0.062709,-0.047744,C
-0.40168,0.238781,N
-0.371566,0.29349,N
0.75336,0.554772,N
0.522392,0.037052,I
-0.052244,0.480867,A
-0.224728,-0.030924,N
-0.201658,0.439875,A
-0.487025,-0.30513,C
0.214197,0.73956,N
0.429252,-0.437232,I
0.321126,-0.608162,M
0.29276,0.198787,I
-0.107712,-0.34924,C
0.473115,0.538675,A
0.788187,0.582705,N
-0.341462,0.002039,N
-0.093712,-0.953196,I
0.522086,0.038517,I
0.18183,0.261695,I
-0.238728,0.130887,A
-0.304766,-0.379976,C
0.777723,0.605107,N
0.001476,0.011105,M
-0.025427,0.10581,I
-0.04356,-0.84705,M
0.299324,-0.604262,M
-0.074388,-0.135106,N
-0.769266,0.465182,C
-0.144104,-0.127238,N
0.164478,0.172087,M
-0.306186,-0.918926,I
0.153265,0.119326,M
0.020059,0.04777,M
-0.744996,0.05114,C
-0.608528,0.72846,C
0.465139,-0.350672,I
-0.465674,-0.281429,C
-0.489819,-0.715104,M
-0.148587,0.501975,A
-0.398798,0.198995,N
0.537647,0.545826,A
-0.252417,0.136283,A
0.022904,-0.008426,C
0.507764,0.682382,N
0.012215,0.030448,M
0.829268,0.260343,A
-0.20838,-0.144626,N
0.307494,-0.58482,M
-0.243952,0.113003,A
0.901479,0.155447,A
-0.788745,-0.558041,M
0.08044,-0.328564,C
0.982725,-0.063844,A
0.357969,-0.070643,M
-0.516037,-0.286672,C
0.107724,-0.073884,C
-0.396558,-0.399515,C
-0.056027,0.548858,A
-0.805127,0.24011,C
-0.817794,0.133168,C
0.59149,0.53412,A
0.249107,-0.583149,M
-0.26229,-0.024723,N
0.229088,-0.703592,M
0.204559,0.271665,I
0.706252,0.620008,N
-0.002771,-0.030882,N
-0.367877,0.012022,N
-0.753714,0.358819,C
0.496191,-0.44234,I
-0.025878,-0.029985,N
0.447504,-0.341483,M
-0.158721,-0.421603,C
-0.194639,-0.133897,N
0.230156,-0.755059,I
0.650587,0.691431,N
0.743097,0.503087,N
0.361032,-0.461724,M
-0.487441,-0.316749,C
-0.339801,0.026954,N
0.442636,0.748254,N
-0.292752,-0.10749,N
0.023471,-0.227438,C
0.455754,0.198985,I
0.100364,-0.163725,C
0.290565,0.105316,M
-0.243191,-0.098156,N
-0.095726,-0.083498,A
0.554499,0.491161,A
0.176331,-0.743119,M
0.144903,-0.090107,C
-0.020434,-0.848524,M
-0.092756,-0.093109,N
0.557835,0.747853,N
0.009229,0.098187,M
0.32177,0.05972,M
-0.243824,-0.108446,N
0.023858,0.148729,M
0.770797,0.397318,A
0.390136,0.618833,A
0.927619,-0.255612,A
-0.153824,-0.434465,C
-0.475734,-0.288759,C
0.070116,-0.267623,C
-0.007347,-0.019891,N
0.197768,0.193172,I
-0.730537,-0.618181,M
-0.303007,0.124706,A
0.502996,-0.309747,M
0.759475,0.599206,N
-0.323445,0.348538,N
0.63406,-0.406823,I
-0.029964,-0.325087,C
0.19177,-0.696009,M
0.689588,0.639668,N
0.089765,-0.106949,C
-0.333755,0.018483,N
0.002335,0.67013,A
0.035289,0.70566,N
0.044467,-0.701132,M
-0.150122,-0.794503,M
0.048998,-0.274517,C
-0.146971,0.655869,N
-0.011107,-0.023292,N
-0.532019,-0.31548,C
0.084925,-0.171793,C
0.060979,-0.021363,C
0.008427,-0.235496,C
-0.10215,-0.379367,C
0.427134,-0.470045,M
-0.209383,-0.054832,N
0.161207,0.771291,N
0.016907,-0.294374,C
0.569966,-0.346322,I
0.450457,0.163159,I
-0.439299,-0.779057,M
-0.673553,-0.092948,C
0.203658,0.109536,M
-0.074135,-0.358488,C
0.275471,0.171066,M
-0.41623,0.094783,N
-0.013579,-0.801645,M
-0.380816,0.211667,N
0.783127,0.454742,N
0.353181,-0.752176,I
0.339694,-0.668381,M
0.932274,0.336069,N
0.021574,0.168458,I
-0.059319,-0.046893,N
0.030452,0.198113,I
0.906586,0.227055,A
-0.288488,-0.351711,C
0.570005,-0.063348,I
0.120893,0.16808,M
0.241776,0.20881,I
0.597233,-0.235339,I
-0.842992,0.406739,C
0.010222,0.099697,M
0.405771,-0.060671,M
0.017761,-0.015242,C
-0.343738,0.206663,A
-0.274718,0.455238,N
-0.204114,0.362119,A
0.105115,-0.247888,C
0.39712,-0.126838,M
-0.364185,0.272571,N
-0.211248,0.453955,A
0.788916,0.50367,N
0.963372,-0.107881,A
-0.206863,0.025602,A
0.550384,-0.115208,I
0.984969,-0.045027,A
0.306402,0.083072,M
-0.007292,-0.003754,A
0.448776,-0.135872,M
0.121478,-0.898002,I
0.915251,0.05951,A
0.08703,-0.055501,C
-0.171085,0.461614,A
-0.255881,0.23181,A
0.752155,0.329506,A
0.355076,0.118334,I
0.507703,0.631861,N
-0.627511,0.748311,C
-0.257902,0.242596,N
-0.537999,-0.715474,M
0.006661,0.141071,I
0.539651,-0.610422,I
-0.071722,0.545818,A
0.130116,0.121224,M
0.51997,-0.238153,I
-0.209644,0.633548,N
-0.271332,0.143756,A
-0.175605,0.019047,A
0.006705,0.565073,A
-0.174277,-0.809007,M
0.914166,0.170807,A
0.341393,0.8028,N
-0.004643,0.116331,I
0.056174,0.173152,I
0.86261,0.305119,A
-0.345156,-0.295685,C
0.219574,0.625301,A
0.444771,-0.200556,M
0.010484,-0.439763,C
0.0025,0.113995,I
-0.113216,-0.09064,N
-0.00558,0.556483,A
0.205208,0.147726,M
-0.003216,0.004586,I
0.653734,0.627243,N
-0.25734,0.110995,A
-0.243649,-0.026158,A
-0.098686,-0.798082,M
0.446215,-0.423691,M
-0.096706,-0.018286,A
-0.039643,0.654732,N
0.087394,-0.060376,C
-0.385651,0.185824,N
0.954771,0.006202,A
-0.270807,-0.021439,N
0.431997,0.447124,A
-0.31444,0.033913,N
-0.362093,-0.771858,M
0.315859,-0.815975,I
-0.006523,0.039473,I
-0.339659,-0.446881,C
0.000592,0.03,M
-0.046689,-0.367319,C
-0.035459,-0.025039,A
0.759895,0.326237,A
0.649793,-0.057479,I
0.516703,0.000364,M
0.452319,0.218893,I
0.443728,-0.081165,M
-0.210641,0.38777,A
-0.596295,-0.762524,M
0.155165,-0.661173,M
-0.03972,0.103245,I
-0.300803,-0.04705,N
-0.073763,0.477837,A
0.119339,0.613424,A
0.295825,0.63082,A
0.456524,-0.10959,M
-0.428372,-0.050056,N
0.061134,0.084654,M
0.324367,0.220609,I
0.18239,-0.091022,C
-0.050654,-0.075138,N
0.169539,-0.842278,I
0.773252,0.376343,A
0.627868,0.660882,N
-0.25469,0.326746,A
0.503665,-0.583953,I
-0.211955,0.330563,A
0.045119,-0.084985,C
0.124957,0.159781,M
-0.251054,-0.916632,M
0.005116,-0.247997,C
-0.717475,-0.641128,M
-0.015392,-0.397782,C
-0.134171,0.455965,A
-0.189531,-0.358233,C
-0.085453,-0.392486,C
0.50452,-0.462952,I
-0.253831,0.095079,A
-0.075234,-0.068014,N
-0.159869,-0.040148,N
0.5694,-0.21296,M
0.151698,0.149012,M
-0.52222,0.832808,C
-0.071017,-0.087667,N
-0.160852,-0.13476,N
0.17653,0.630899,A
-0.872801,0.300198,C
-0.258105,0.101255,A
-0.263268,0.235863,A
0.30515,0.780646,N
-0.328683,0.371327,N
0.042996,-0.001047,C
0.456541,-0.586125,I
-0.693057,0.656733,C
0.960461,-0.031935,A
-0.321021,0.301913,N
-0.257022,-0.903751,M
-0.168639,-0.125214,N
-0.228433,0.281691,A
0.458279,-0.071952,M
0.47161,-0.592592,I
-0.389765,0.138026,N
0.351893,-0.124519,M
0.286416,0.043215,M
-0.264423,0.348534,A
-0.132846,0.516909,A
0.671541,0.69216,N
-0.20297,0.211946,A
0.365327,0.188043,I
0.650166,0.697855,N
0.357079,-0.413194,M
0.021785,-0.385262,C
-0.02015,0.052047,I
-0.050096,-0.09002,N
0.226088,0.064274,M
0.492574,0.510706,A
-0.188779,0.05985,A
-0.382085,0.156471,N
0.22151,0.569994,A
-0.064003,-0.908531,I
-0.451175,0.126943,N
-0.039596,0.092502,I
-0.298444,0.003035,N
0.355258,0.631013,A
0.932658,0.112245,A
0.298753,0.074332,M
0.314113,0.048685,M
0.852287,0.342103,A
0.992899,-0.042274,A
0.574396,-0.35896,I
0.425641,0.195744,I
0.370353,0.761928,N
-0.045904,-0.019846,A
-0.276746,-0.024805,N
0.028006,0.23297,I
0.283897,0.183922,M
0.480437,0.531076,A
0.009042,0.065795,M
0.608998,0.526999,A
0.567103,-0.258703,I
-0.621129,0.625882,C
0.614103,0.632777,N
0.531085,0.025707,I
0.943379,0.29757,N
-0.809931,0.007074,C
0.207839,0.16157,M
-0.205598,0.567847,N
0.098113,0.162986,I
-0.303637,-0.414361,C
0.426544,0.700521,N
0.347496,0.247947,I
0.562199,0.721891,N
-0.846294,-0.522126,M
-0.095278,0.45809,A
-0.362262,-0.881668,I
-0.320894,0.507594,N
-0.099781,-0.102753,N
-0.348021,-0.808014,M
0.192403,0.12792,M
-0.000489,-0.00999,N
0.561042,-0.436659,I
-0.075441,-0.414678,C
0.295708,0.160102,I
-0.157899,-0.391006,C
-0.019349,-0.023971,N
0.027133,0.616326,A
-0.793864,0.093574,C
-0.416066,0.234289,N
0.386989,0.088945,I
-0.589664,0.771948,C
-0.224982,0.568847,N
0.024947,0.193235,I
